id,sku,modelno,price,time
Southwire-20-ft-14-White-Stranded-CU-Primary-Wire-55669021,202316506,55669021,5.2,2017-02-03T18:04:12Z
Cerrowire-17-ft-14-Gauge-White-Primary-Wire-207-3402R17,202206422,207-3402R17,5.2,2017-02-03T18:04:15Z
Southwire-50-ft-12-Red-Solid-THHN-Wire-11589937,204868210,11589937,10.67,2017-02-03T18:04:16Z
Southwire-250-ft-14-2-2-White-Soild-Cu-NM-B-Wire-55048255,203641719,55048255,135.0,2017-02-03T18:04:19Z
Southwire-100-ft-14-Green-Stranded-THHN-Wire-22959152,204834032,22959152,17.17,2017-02-03T18:04:25Z
Southwire-250-ft-12-2-Black-White-Green-Stranded-THHN-Tri-Wire-59318301,206205896,59318301,84.97,2017-02-03T18:04:29Z
Southwire-25-ft-16-Blue-Stranded-CU-Primary-Wire-55668221,202316511,55668221,5.2,2017-02-03T18:04:31Z
Cerrowire-24-ft-16-Gauge-Blue-Stranded-Primary-Wire-207-1204R24,202206418,207-1204R24,5.2,2017-02-03T18:04:32Z
Southwire-250-ft-12-2-Black-White-Green-Solid-THHN-Tri-Wire-59318201,206205907,59318201,78.47,2017-02-03T18:04:37Z
Southwire-50-ft-14-Green-Stranded-THHN-Wire-22959151,204834023,22959151,9.47,2017-02-03T18:04:39Z
Cerrowire-24-ft-16-Gauge-Green-Stranded-Primary-Wire-207-1205R24,202206419,207-1205R24,5.2,2017-02-03T18:04:42Z
Southwire-25-ft-16-Green-Stranded-CU-Primary-Wire-56422021,202316507,56422021,5.2,2017-02-03T18:04:43Z
Southwire-50-ft-14-Green-Solid-THHN-Wire-11583241,204834085,11583241,8.57,2017-02-03T18:04:45Z
Romex-1000-ft-10-3-Solid-SIMpull-NM-B-Wire-63948401,202316230,63948401,744.0,2017-02-03T18:04:47Z
Southwire-300-ft-14-2-Black-White-Green-Stranded-THHN-Tri-Wire-59318101,206205904,59318101,74.24,2017-02-03T18:04:50Z
Southwire-100-ft-14-Green-Solid-THHN-Wire-11583242,204834086,11583242,16.17,2017-02-03T18:04:51Z
Cerrowire-100-ft-6-Gauge-Green-Stranded-THHN-Wire-112-4205C,202564746,112-4205C,67.97,2017-02-03T18:04:53Z
Southwire-500-ft-14-Brown-Stranded-THHN-Wire-22962558,203401695,22962558,35.77,2017-02-03T18:04:54Z
Cerrowire-100-ft-8-Gauge-Black-Stranded-Wire-112-4001C,202564799,112-4001C,46.17,2017-02-03T18:04:57Z
Southwire-By-the-Foot-3-0-Black-Stranded-CU-THHN-Wire-20507099,204632783,20507099,3.09,2017-02-03T18:05:00Z
Southwire-100-ft-14-Red-Solid-THHN-Wire-11581642,204834076,11581642,16.17,2017-02-03T18:05:06Z
Southwire-50-ft-14-Red-Solid-THHN-Wire-11581641,204834084,11581641,8.57,2017-02-03T18:05:17Z
Southwire-By-the-Foot-4-Stranded-THHN-Red-20498299,204724897,20498299,1.19,2017-02-03T18:05:25Z
Southwire-By-the-Foot-2-0-Black-Stranded-CU-THHN-Wire-20506299,204632782,20506299,2.55,2017-02-03T18:05:29Z
Romex-500-ft-4-3-Black-Stranded-SIMpull-NM-B-Wire-63968205,202316202,63968205,1868.0,2017-02-03T18:05:33Z
Southwire-500-ft-12-Orange-Solid-THHN-Wire-11593158,203408335,11593158,65.0,2017-02-03T18:05:34Z
Cerrowire-100-ft-12-3-Black-White-and-Green-Cabled-Stranded-THHN-Cable-112-361253C,205493357,112-361253C,49.57,2017-02-03T18:05:36Z
Cerrowire-100-ft-12-3-Black-White-and-Green-Cabled-Solid-THHN-Cable-112-161253C,205493343,112-161253C,47.67,2017-02-03T18:05:38Z
Southwire-250-ft-12-2-Stranded-MCAP-Cable-55637701,202250338,55637701,128.0,2017-02-03T18:05:39Z
Cerrowire-24-ft-16-Gauge-Yellow-Stranded-Primary-Wire-207-1207R24,202206420,207-1207R24,5.2,2017-02-03T18:05:40Z
Southwire-25-ft-16-Yellow-Stranded-CU-Primary-Wire-55668321,202316510,55668321,5.2,2017-02-03T18:05:42Z
Southwire-6-3-Black-Stranded-CU-SIMpull-NM-B-W-G-Wire-63950099,204632777,63950099,2.79,2017-02-03T18:05:45Z
Cerrowire-100-ft-14-3-Black-White-and-Green-Cabled-Solid-THHN-Cable-112-141253C,205493341,112-141253C,37.07,2017-02-03T18:05:46Z
Cerrowire-100-ft-8-Gauge-Green-Stranded-THHN-Wire-112-4005C,202564805,112-4005C,46.17,2017-02-03T18:05:48Z
Southwire-By-the-Foot-3-Stranded-THHN-Black-24346999,204724930,24346999,1.39,2017-02-03T18:05:49Z
Southwire-500-ft-14-Brown-Solid-THHN-Wire-11586558,203408340,11586558,42.57,2017-02-03T18:05:52Z
Cerrowire-50-ft-12-3-Black-White-and-Green-Cabled-Stranded-THHN-Cable-112-361253B,205493356,112-361253B,26.67,2017-02-03T18:05:56Z
Southwire-500-ft-8-Green-Solid-CU-TW-Wire-14118403,205786411,14118403,150.0,2017-02-03T18:05:58Z
Cerrowire-500-ft-8-1-Green-Solid-TW-Wire-105-2005J,204811499,105-2005J,150.0,2017-02-03T18:06:00Z
Southwire-1000-ft-12-White-Stranded-CU-SIMpull-CoilPAK-THHN-Wire-58019904,205476057,58019904,120.0,2017-02-03T18:06:04Z
Southwire-500-ft-14-Gray-Stranded-THHN-Wire-22963301,202316254,22963301,42.77,2017-02-03T18:09:10Z
Cerrowire-100-ft-14-3-Black-White-and-Green-Cabled-Stranded-THHN-Cable-112-341253C,205493355,112-341253C,40.07,2017-02-03T18:09:29Z
Southwire-500-ft-4-Red-Stranded-THHN-Wire-20498201,202250380,20498201,377.0,2017-02-03T18:09:44Z
Cerrowire-50-ft-12-3-Black-White-and-Green-Cabled-Solid-THHN-Cable-112-161253B,205493342,112-161253B,24.07,2017-02-03T18:10:01Z
